base_price,total_beds,occupancy_rate,month,city_tier,distance_to_university,student_rating,has_ac,has_wifi,is_weekend,competitor_avg_price,optimal_price
13000.0,6,0.7993441452221424,5,2,0.4,2.7,0,1,0,16000.0,10500.0
12500.0,1,0.7869908740497984,2,1,0.7,5.0,0,1,1,12000.0,14500.0
13000.0,4,0.7036776825214137,4,3,1.8,3.1,1,1,0,15000.0,16500.0
14500.0,6,0.6643211536450438,10,1,1.2,3.8,1,1,0,14000.0,19600.0
16000.0,6,0.735747986046683,4,1,10.2,4.1,0,1,0,14000.0,14400.0
12000.0,6,0.6033022363371086,3,1,2.3,3.9,1,1,0,10000.0,14200.0
14000.0,6,0.719011343637552,11,2,5.0,3.0,1,1,0,16000.0,16400.0
12000.0,6,0.946591538841682,8,1,3.7,5.0,0,1,1,15000.0,15700.0
11500.0,2,0.8727126494548405,1,2,3.7,3.4,0,1,1,12500.0,13500.0
13500.0,4,0.9631562370493275,2,1,8.5,3.7,1,0,1,13500.0,17400.0
15000.0,4,0.808755379167079,12,1,2.3,4.0,1,1,1,15000.0,19100.0
13000.0,4,0.5162434390270525,4,2,1.9,3.4,0,1,0,14000.0,14000.0
15000.0,6,0.627641718130443,11,3,3.9,4.0,1,1,0,15500.0,17700.0
15500.0,6,0.5167789848444477,12,1,0.3,4.5,1,1,0,16500.0,21400.0
7000.0,2,0.9018360056633522,8,3,0.8,3.6,0,1,0,8500.0,8900.0
10500.0,8,0.5999383233179156,10,3,1.2,2.7,0,1,1,10000.0,10200.0
12500.0,6,0.7726869976126955,10,2,5.8,5.0,0,1,0,14500.0,13200.0
12000.0,4,0.7570724347857659,4,2,3.2,3.9,1,1,0,9000.0,14000.0
14000.0,2,0.3822112910736124,2,1,0.5,3.6,1,1,1,15000.0,16300.0
9500.0,4,0.8279826634100493,10,2,2.4,4.3,0,0,0,11000.0,10000.0
18500.0,8,0.9357450634926798,2,1,9.2,5.0,1,1,0,20000.0,24200.0
12500.0,4,0.7511079170561447,11,1,7.5,3.2,1,1,0,10000.0,13500.0
15000.0,4,0.4811553341810353,5,3,4.3,3.6,0,1,0,14000.0,15200.0
12500.0,6,0.8878356178229939,8,2,2.1,4.6,0,1,0,13500.0,13400.0
14000.0,4,0.9218643824817329,4,1,0.9,4.1,1,1,1,14500.0,22500.0
8000.0,4,0.46833562508826343,11,1,1.0,4.2,0,1,0,9000.0,8800.0
10000.0,4,0.7359107808283558,12,3,1.3,3.4,1,1,0,10000.0,13600.0
11500.0,4,0.7851615452367621,6,3,0.6,4.0,0,1,0,13000.0,12100.0
11000.0,4,0.7209668198073738,12,1,1.8,3.9,0,1,1,11500.0,12400.0
14500.0,6,0.8487763604969601,11,2,3.9,3.0,0,1,0,12500.0,11400.0
9000.0,2,0.5811601278689028,8,3,4.0,4.3,0,1,0,9000.0,10100.0
8500.0,8,0.3984290610491616,12,2,5.3,2.7,1,1,0,7500.0,6800.0
14500.0,1,0.8684539007988231,1,2,4.2,3.7,1,1,0,12500.0,19000.0
14500.0,4,0.6870973747070581,6,2,3.3,3.9,0,1,0,15000.0,14000.0
13000.0,4,0.44348524784262544,6,3,1.5,3.7,0,1,0,13000.0,14600.0
9500.0,6,0.791581317693593,8,3,1.5,4.8,0,1,0,9500.0,11300.0
7000.0,4,0.9288848643727321,9,1,7.6,4.5,0,1,0,5000.0,8600.0
10500.0,1,0.8254417744416692,12,2,3.2,5.0,0,1,0,10500.0,10900.0
9000.0,1,0.6548772699838814,6,2,0.7,3.8,0,1,0,7500.0,10600.0
9500.0,1,0.8743437585157745,7,2,4.7,4.5,0,1,0,9000.0,9500.0
10000.0,4,0.3144138613830309,2,1,7.0,4.3,0,1,0,10000.0,7700.0
11500.0,1,0.5472042474001735,3,3,1.3,4.3,1,1,0,12000.0,14800.0
11500.0,4,0.770411233196672,12,3,5.2,3.5,1,1,0,14500.0,13500.0
11000.0,2,0.8376297077569208,1,1,2.9,3.9,0,0,1,10000.0,12500.0
14000.0,4,0.8617140114053985,4,1,3.7,3.8,0,1,0,13500.0,14500.0
16000.0,4,0.5358028254859348,9,2,5.1,4.6,1,1,0,18000.0,21600.0
11500.0,6,0.8742367294949202,1,2,1.0,3.7,0,1,0,10000.0,13900.0
14500.0,2,0.8759625476730747,5,3,3.2,3.6,0,1,0,17000.0,15200.0
14500.0,6,0.9648473904297054,10,2,3.7,4.0,0,1,1,18000.0,17600.0
12500.0,4,0.720207540278222,11,2,1.1,4.8,1,1,1,11000.0,18000.0
16500.0,4,0.6315942431515663,7,1,5.8,4.6,1,1,0,16500.0,20000.0
14500.0,8,0.8477001710038058,5,1,1.7,3.0,0,1,1,16500.0,13400.0
12500.0,6,0.669467223791171,3,3,7.1,3.4,0,1,1,13500.0,11400.0
11000.0,6,0.43719688718374283,9,1,1.0,4.5,1,1,0,9500.0,15400.0
9500.0,4,0.9384238805003575,11,2,8.1,4.1,0,1,0,8500.0,9400.0
15000.0,1,0.7332504983096675,11,2,5.1,3.3,0,0,0,14500.0,15000.0
17000.0,6,0.742414252871766,10,1,0.6,3.2,1,1,0,19500.0,22500.0
11500.0,4,0.4288954530672628,3,2,0.8,4.5,0,1,0,11500.0,12700.0
11500.0,8,0.860041083241162,9,3,2.0,4.5,0,1,1,10500.0,13200.0
15000.0,4,0.7620744565165664,3,2,1.0,3.8,0,0,0,16000.0,16600.0
12500.0,6,0.8509209910941986,9,2,5.2,4.2,1,1,1,12500.0,17600.0
11500.0,2,0.8577951891789198,2,2,2.5,4.1,0,1,1,13000.0,12400.0
10500.0,4,0.6127860629844806,5,1,0.7,4.0,0,1,1,9000.0,12600.0
9500.0,4,0.867477200460775,8,1,2.2,3.5,1,1,1,9500.0,12800.0
8500.0,2,0.33824042404951926,6,2,0.7,3.5,0,1,0,7000.0,8300.0
17000.0,4,0.8318320131937145,7,2,0.1,3.6,0,1,1,19500.0,19500.0
10500.0,4,0.7889807695016895,10,1,3.5,3.4,1,1,0,7500.0,12700.0
12000.0,4,0.5930034748893883,7,2,2.8,4.3,0,1,0,15000.0,12000.0
10000.0,4,0.9448639265852736,2,2,0.6,3.9,1,1,1,10500.0,15700.0
14500.0,1,0.7163076156515465,1,1,6.1,2.9,1,1,0,14000.0,14200.0
12000.0,4,0.9189875615791311,4,2,4.3,3.3,1,1,0,10500.0,16500.0
14000.0,4,0.7797795530363277,3,2,1.7,4.9,0,1,1,11500.0,16500.0
12500.0,2,0.7605469746900291,6,1,2.6,4.3,0,1,0,12500.0,12400.0
13500.0,4,0.6240647650976215,12,2,4.4,4.4,0,0,0,14000.0,12700.0
14500.0,4,0.39742861481881914,2,1,7.7,4.1,0,1,1,12500.0,12300.0
15500.0,4,0.8556525389981843,11,2,3.6,3.5,1,0,1,14000.0,19600.0
13000.0,4,0.9335707111687669,7,2,7.5,3.4,0,1,0,11500.0,13000.0
13000.0,4,0.8699007605420341,5,1,4.4,3.5,0,0,0,12000.0,13100.0
10000.0,4,0.6744339889152532,3,3,0.4,3.5,0,1,1,10000.0,12300.0
6000.0,6,0.4439453784308887,9,2,1.7,4.6,0,1,0,6500.0,7000.0
18000.0,2,0.45577805792474363,5,1,3.4,4.7,0,1,1,17500.0,20100.0
10000.0,2,0.5189077008621572,10,1,2.1,5.0,0,1,0,10500.0,9900.0
10000.0,6,0.737527107778935,7,3,3.3,3.8,1,1,0,8500.0,12000.0
15000.0,2,0.5626876753662717,11,1,2.2,3.5,1,0,1,16000.0,18900.0
10500.0,4,0.6638013401238654,8,2,6.8,4.6,0,1,0,10500.0,12000.0
8500.0,4,0.8743914879900408,8,1,4.1,3.5,0,1,1,5500.0,9100.0
6000.0,6,0.6205027277590375,8,3,9.0,3.3,1,1,0,6500.0,7000.0
15500.0,6,0.860342390239835,2,2,5.8,4.4,1,1,1,16500.0,19500.0
12500.0,8,0.5399516900802422,4,1,0.2,3.5,0,1,0,11000.0,13500.0
13000.0,8,0.796925800541318,9,2,3.0,4.5,0,1,0,11500.0,13500.0
14500.0,2,0.8215651835557469,7,1,1.3,4.1,1,1,0,14500.0,19400.0
15000.0,4,0.6018618014828598,10,3,1.5,4.2,1,1,1,15000.0,20500.0
11000.0,4,0.9520769783889634,6,2,13.8,4.9,0,1,0,12000.0,11600.0
16000.0,6,0.7944436118310959,11,1,3.8,4.1,0,1,0,17500.0,16900.0
15000.0,4,0.5047584724087417,7,2,1.1,3.9,0,1,1,12500.0,16900.0
9000.0,4,0.5375400215287967,7,3,0.4,4.8,0,1,1,10000.0,10600.0
10500.0,1,0.913812055608052,3,1,9.4,3.3,1,1,1,11000.0,13400.0
8500.0,4,0.677840429439962,6,2,5.4,3.2,1,1,0,6500.0,10800.0
10500.0,4,0.80907082713702,4,3,0.1,5.0,0,1,0,10000.0,11800.0
11500.0,6,0.8061264682785886,9,3,4.3,3.9,1,0,0,12500.0,15000.0
14500.0,4,0.6104647808305624,12,2,5.5,4.5,0,1,1,15000.0,15900.0
12500.0,4,0.9146891912709542,5,1,6.1,4.8,0,1,0,11500.0,14400.0
9000.0,2,0.7111876252294448,1,2,3.7,4.2,0,1,0,8500.0,9600.0
8000.0,6,0.5138292949733477,2,1,1.0,3.6,0,0,0,7000.0,9000.0
8000.0,2,0.546161021527412,1,3,0.7,4.4,1,0,0,7500.0,11600.0
14000.0,2,0.666162330674717,8,3,10.7,3.9,0,1,1,14000.0,14000.0
14000.0,1,0.6241153706115493,1,2,7.4,4.3,0,0,0,12000.0,13800.0
14000.0,8,0.8554294900805969,10,3,1.1,4.0,1,0,1,11500.0,18600.0
9000.0,6,0.9042835014102104,7,1,1.7,4.5,0,0,0,8000.0,11600.0
11500.0,4,0.9407671840731083,8,3,4.2,5.0,1,1,0,10500.0,17800.0
11000.0,4,0.758408166349043,9,3,1.3,3.5,1,1,0,11000.0,15500.0
18500.0,4,0.6215475842769211,3,2,3.5,4.2,0,0,1,19000.0,19400.0
7500.0,8,0.5906215556219331,2,2,5.8,3.2,0,1,0,8000.0,7000.0
13000.0,8,0.7325549544711328,9,2,4.4,3.2,0,1,0,12500.0,13600.0
10000.0,2,0.7127719871129125,1,1,3.8,3.3,0,1,0,9500.0,10700.0
15500.0,4,0.6326041508116685,7,2,0.9,3.9,0,1,0,12500.0,17300.0
6000.0,4,0.4464874636159109,7,3,1.4,3.6,0,1,0,2500.0,6700.0
12000.0,4,0.7971866648968616,11,2,1.2,4.6,0,1,0,12500.0,14000.0
12500.0,4,0.8692752360826395,8,2,0.3,3.5,0,1,0,13500.0,14700.0
13500.0,6,0.8394873484700339,7,2,9.2,4.0,1,1,1,13000.0,15600.0
18000.0,6,0.33193905308840504,2,3,9.8,4.6,0,1,0,17000.0,15100.0
12500.0,6,0.8129787687878862,4,1,4.7,4.2,0,1,0,13500.0,12900.0
8000.0,4,0.786758699849927,5,3,1.8,3.7,1,1,0,8500.0,10700.0
10500.0,4,0.8355435166250735,8,1,3.6,4.3,0,1,1,10000.0,12100.0
5000.0,1,0.7383342911815012,4,1,3.4,3.1,0,1,0,5500.0,4800.0
7500.0,1,0.6938650872030138,11,2,2.9,5.0,1,1,0,6500.0,9500.0
8500.0,2,0.26619006884728635,3,1,2.4,4.5,0,1,0,7500.0,6800.0
8500.0,4,0.7700482833786563,5,1,1.0,3.8,0,1,0,11000.0,8900.0
8500.0,1,0.9532120061796248,7,1,1.8,5.0,0,1,1,8000.0,11600.0
7000.0,6,0.6948663770943809,3,3,2.4,3.5,0,1,0,5000.0,6500.0
10500.0,2,0.912070947563538,3,2,0.6,4.2,0,0,0,10500.0,13600.0
14000.0,1,0.8665490812174462,11,1,7.8,5.0,0,1,1,12000.0,13600.0
7000.0,2,0.7778756437028395,11,2,1.5,4.9,0,1,1,6500.0,8100.0
16000.0,6,0.7447463045172191,9,3,2.1,5.0,0,1,0,16000.0,18700.0
6000.0,6,0.7727625811306922,10,1,2.6,5.0,1,1,1,5500.0,8100.0
18000.0,1,0.6512950218352154,1,1,0.9,4.0,1,1,0,17500.0,24600.0
9500.0,4,0.942375877436417,8,1,5.6,4.3,1,1,0,9500.0,14300.0
11500.0,2,0.6911714720951069,8,1,6.3,3.4,0,1,0,12000.0,12300.0
16000.0,4,0.5595601525465673,6,1,1.5,4.8,0,1,0,14000.0,18200.0
11000.0,6,0.79510122474891,9,2,5.5,3.9,1,1,0,11000.0,13900.0
11000.0,4,0.5604525853067718,5,3,0.1,3.6,0,1,0,11000.0,12500.0
10000.0,4,0.6467544671550745,1,3,2.7,3.5,0,1,0,12000.0,11100.0
11500.0,6,0.5341111049502026,8,2,1.3,4.1,1,1,1,12000.0,17600.0
9500.0,4,0.7470089274775847,11,2,3.6,3.6,1,1,0,10000.0,10900.0
14000.0,6,0.8069362438535862,2,1,1.5,4.0,0,1,1,12500.0,16000.0
9500.0,4,0.9332198742261878,2,3,3.2,4.3,1,1,0,8500.0,13900.0
10000.0,4,0.5412657412183896,4,1,4.2,4.1,1,1,1,9000.0,13300.0
14000.0,4,0.8445577221497229,10,2,0.9,3.9,0,1,0,16500.0,15500.0
14000.0,2,0.6117442775439865,3,2,1.0,3.6,0,0,1,15000.0,16200.0
11000.0,2,0.7525811872433158,3,1,6.0,5.0,1,1,0,12000.0,14400.0
9000.0,4,0.516652655714519,3,3,1.7,4.4,0,1,0,10000.0,9500.0
11500.0,4,0.5378253755924068,8,2,10.2,5.0,1,1,0,12000.0,13900.0
12000.0,2,0.8849126242043881,7,3,1.4,4.1,0,0,0,11500.0,12700.0
10500.0,6,0.7971152321625394,7,2,9.9,4.2,0,1,0,12500.0,9800.0
10000.0,2,0.953135354315244,7,2,2.2,3.9,0,1,0,10500.0,11300.0
11500.0,4,0.9273040120840018,2,3,3.9,4.2,1,0,1,10500.0,16600.0
11000.0,4,0.5853691901425224,2,3,5.6,4.8,1,1,0,10000.0,14100.0
11500.0,4,0.8729420126620653,9,2,1.9,3.8,1,1,0,9500.0,15800.0
14000.0,4,0.7747343470546044,9,2,0.1,4.9,0,1,0,13500.0,17800.0
14000.0,8,0.8338857794160942,10,1,2.7,4.0,1,1,1,13000.0,17500.0
8500.0,8,0.8299769617479373,12,2,4.5,5.0,0,1,0,5500.0,9100.0
9500.0,2,0.5469774893198023,9,2,0.5,3.2,0,1,0,10500.0,10700.0
16500.0,4,0.7302585183861585,2,2,2.4,3.6,0,1,0,19000.0,16000.0
7500.0,4,0.8495143440797561,6,2,6.6,4.8,0,1,0,7500.0,7700.0
12000.0,1,0.7084578365229848,12,1,1.9,4.2,1,1,0,13000.0,15700.0
9500.0,4,0.8126162278708386,4,2,11.3,3.9,0,1,0,10500.0,8800.0
6500.0,4,0.7081766601008908,1,3,6.7,3.5,1,0,1,6000.0,8800.0
10000.0,1,0.9265903160689706,12,1,0.1,3.7,0,1,1,11000.0,13200.0
14500.0,4,0.7393992153866424,9,1,7.1,4.4,1,0,0,15000.0,17100.0
10000.0,1,0.4852713662048731,11,1,0.8,4.6,0,0,0,13000.0,11800.0
17000.0,4,0.6369736550707275,8,2,6.0,4.1,0,1,0,15500.0,18300.0
9000.0,4,0.8979950172721193,11,3,2.4,3.2,1,1,0,8500.0,10800.0
13000.0,4,0.9373719646297957,10,1,5.4,4.1,1,0,1,12500.0,19400.0
15500.0,2,0.4916639690172597,5,3,0.5,4.9,0,1,1,17500.0,19500.0
11500.0,8,0.7879162057289377,7,3,6.7,4.3,0,1,0,13500.0,11500.0
11000.0,2,0.38998815068660825,2,2,0.5,3.9,1,1,0,12000.0,11700.0
9500.0,6,0.8799759796074353,5,1,13.4,4.4,0,1,0,9000.0,7600.0
9000.0,4,0.6766926022253192,3,2,3.4,4.4,1,1,0,8000.0,10800.0
11000.0,6,0.40796753509213907,12,1,5.5,4.0,1,1,0,13000.0,12300.0
12000.0,2,0.7903633255416308,1,2,3.8,3.8,0,1,0,11500.0,13100.0
8500.0,6,0.6399501643676362,4,2,3.8,3.8,0,1,0,7500.0,8200.0
16000.0,4,0.4140330464157887,4,1,3.3,5.0,0,1,1,16500.0,17500.0
11000.0,4,0.6424653484132365,11,2,3.7,4.2,1,1,0,14500.0,12800.0
13000.0,6,0.7863363131063091,12,1,1.6,4.0,0,1,0,13500.0,15000.0
13500.0,4,0.7538192858308042,6,1,0.8,2.9,0,1,0,13000.0,12200.0
13000.0,4,0.5656641877699702,2,1,3.9,4.3,0,1,0,14000.0,12300.0
16000.0,8,0.93268561800189,4,3,2.0,4.6,1,1,0,18000.0,23200.0
20000.0,2,0.6264843976344503,1,1,0.8,4.0,1,1,1,20500.0,29700.0
10500.0,4,0.9008220901569578,8,1,12.0,3.9,1,1,0,12000.0,14600.0
18500.0,6,0.8222447059528862,4,2,0.7,4.9,1,1,1,20500.0,27400.0
9500.0,2,0.8603777878430164,10,2,1.3,4.3,0,1,0,8000.0,10400.0
12500.0,2,0.38364017245794163,3,1,0.8,4.2,0,1,0,14500.0,11800.0
9000.0,4,0.8523130465963334,5,3,9.0,4.2,0,1,0,8500.0,7500.0
6000.0,2,0.9021898390004287,4,1,0.9,4.3,1,1,0,6000.0,9600.0
10500.0,4,0.7141879652153984,3,2,0.6,3.7,0,1,0,9500.0,11400.0
13500.0,6,0.627434093383234,9,1,7.3,4.1,0,1,1,11500.0,14400.0
10500.0,4,0.41629083871696143,10,2,10.9,3.4,0,1,0,12000.0,9700.0
17500.0,4,0.858350452276685,10,3,3.5,4.2,1,1,0,17500.0,20700.0
12500.0,4,0.8293398698232795,5,1,4.9,3.6,0,1,0,15000.0,13100.0
14500.0,4,0.6518729436029927,3,2,4.2,5.0,1,1,0,14000.0,18200.0
16500.0,4,0.919375694347504,5,1,2.2,4.2,1,1,0,18000.0,22700.0
14500.0,2,0.6388528844652768,12,2,0.5,3.8,0,1,0,13000.0,16100.0
13000.0,4,0.8626972940683504,9,2,0.4,5.0,1,1,0,13000.0,19100.0
15500.0,4,0.3613408080145746,11,2,15.0,4.3,0,1,1,15000.0,12100.0
11000.0,1,0.4357467480811551,4,1,4.9,3.9,0,0,0,13000.0,11200.0
9500.0,6,0.9154790872308333,1,1,1.0,4.2,1,1,1,9000.0,16800.0
15000.0,1,0.7288236680376262,7,2,2.6,4.5,0,1,1,13500.0,16600.0
13500.0,8,0.7321724521116381,10,1,2.3,5.0,0,1,0,15500.0,14100.0
15000.0,1,0.7843078963370376,1,2,2.9,3.7,1,1,1,15500.0,20200.0
15000.0,6,0.8757911807833458,6,2,4.4,4.9,0,1,1,13000.0,17200.0
16500.0,2,0.6770885673407282,5,2,0.4,4.7,0,1,0,19000.0,18900.0
15000.0,6,0.7781849018620799,10,3,2.5,4.3,0,1,0,12500.0,15100.0
8000.0,6,0.545227193381953,8,2,15.0,3.8,0,1,1,9000.0,8900.0
15500.0,4,0.820855695727828,8,1,4.6,4.0,1,1,1,14500.0,20600.0
14500.0,6,0.7219347732743674,3,2,5.0,4.7,0,1,1,15000.0,16700.0
8000.0,2,0.4960217053814192,8,1,1.3,4.2,1,1,0,10000.0,11700.0
10000.0,8,0.4543588462528855,6,1,2.9,3.8,1,1,0,10000.0,11600.0
12000.0,4,0.8645230532524237,7,2,2.6,5.0,0,1,0,11000.0,12900.0
12500.0,6,0.6340574163216474,3,3,1.6,4.2,1,1,1,14500.0,17600.0
13500.0,4,0.6246647369389704,9,1,3.6,4.1,0,1,1,10500.0,15200.0
16000.0,8,0.5708100299490144,10,3,3.2,3.2,0,1,0,15500.0,16900.0
13500.0,4,0.5069676436827735,10,2,2.4,3.9,1,1,0,14000.0,16400.0
9000.0,1,0.8036796668352286,10,1,2.4,4.9,0,1,0,8000.0,9800.0
12500.0,4,0.9169956843822648,12,1,0.1,4.8,0,1,0,14000.0,16400.0
11500.0,4,0.7363895612605126,1,3,6.6,3.9,0,1,1,11000.0,13100.0
9000.0,2,0.7246360268362384,7,2,7.8,4.1,1,1,0,5500.0,9800.0
14000.0,1,0.6086243038790263,5,2,13.2,4.4,0,1,0,16000.0,12600.0
13000.0,6,0.7905205811802039,6,2,2.0,4.5,0,1,0,14500.0,12400.0
10000.0,4,0.84058145582525,9,2,2.2,4.3,0,1,0,10000.0,10900.0
10000.0,6,0.7783373211628849,3,1,1.1,2.6,0,1,1,8500.0,9000.0
13000.0,4,0.7711472444758182,6,2,3.1,3.5,1,1,0,15000.0,15200.0
14500.0,2,0.37524789561855687,4,3,0.8,4.2,0,1,0,16000.0,14000.0
8000.0,1,0.8961443533782549,6,3,3.2,4.1,1,1,0,8000.0,9700.0
10000.0,4,0.43731059588032106,6,3,11.0,3.6,0,1,0,10000.0,8900.0
14500.0,4,0.7309029391772304,2,3,4.7,3.1,0,0,0,15000.0,14500.0
10000.0,4,0.6281588134573116,3,2,8.5,4.1,0,1,0,7500.0,9500.0
6500.0,4,0.7344201358662532,12,1,6.8,4.6,1,1,0,7000.0,8200.0
11000.0,1,0.943582400356288,1,1,4.9,4.1,1,1,0,10500.0,15600.0
5000.0,2,0.8354836786496277,1,1,3.1,3.9,1,1,0,3000.0,6900.0
12500.0,4,0.7949817521657618,6,1,1.5,3.9,0,1,0,13500.0,13800.0
7500.0,4,0.761095044608223,6,2,0.9,4.9,0,1,0,5500.0,8400.0
15000.0,2,0.7855814533150842,5,2,5.5,4.0,0,1,0,17000.0,15000.0
8000.0,4,0.4446487614927981,12,1,1.9,4.5,1,1,1,6000.0,11200.0
8500.0,4,0.9948221887144688,4,3,3.0,3.5,0,1,0,9500.0,10400.0
11500.0,1,0.566953320988317,7,2,5.0,3.8,1,1,0,11000.0,13800.0
10000.0,4,0.7934927577807845,3,2,5.1,4.1,0,1,0,9500.0,9700.0
16000.0,6,0.525868433335694,9,1,2.4,4.4,1,0,0,16500.0,20400.0
14500.0,6,0.6655748527930442,9,3,6.7,3.0,0,1,1,16000.0,13400.0
9500.0,4,0.7379076977837146,4,1,7.5,3.5,1,1,0,12000.0,10400.0
19500.0,6,0.4531784517286945,1,1,2.5,4.5,0,0,1,19500.0,22300.0
8000.0,6,0.8616757392017539,11,3,10.6,4.9,0,1,0,10000.0,7000.0
11500.0,2,0.8857051317306316,7,2,9.7,3.9,0,0,0,10000.0,10000.0
10500.0,2,0.9077119776617116,10,2,7.5,4.6,0,1,1,10000.0,12600.0
15000.0,4,0.9496570067272584,3,2,7.3,3.6,0,1,0,16500.0,14900.0
12000.0,4,0.7986966619129463,9,1,1.5,4.1,0,1,1,15000.0,15500.0
14000.0,6,0.7569545610350004,9,1,1.2,3.9,1,1,0,14000.0,20700.0
10500.0,8,0.8680254558016394,7,2,6.5,4.6,0,1,0,11500.0,10700.0
5000.0,4,0.7093267707945784,11,3,3.4,3.6,1,1,0,3000.0,6000.0
15500.0,6,0.3019302591534507,12,2,1.0,4.3,1,0,0,15000.0,17500.0
12500.0,2,0.5713808814844663,12,1,7.3,4.6,1,1,0,12000.0,13500.0
7500.0,4,0.5513129327060419,11,1,4.1,4.5,0,1,0,7000.0,8000.0
14500.0,2,0.7166649792870752,3,3,2.7,3.7,1,1,0,16000.0,16900.0
15500.0,4,0.8184256317544233,6,2,0.7,4.2,1,1,0,13000.0,20100.0
12500.0,4,0.7665805431340355,2,1,1.0,4.1,0,0,0,10500.0,13700.0
13500.0,8,0.6419054448050916,9,1,0.2,4.3,0,1,0,14500.0,16200.0
13500.0,4,0.9194423831355699,4,2,8.2,4.4,0,1,1,12500.0,14900.0
11500.0,8,0.780973919979376,4,2,0.1,3.8,0,1,0,12000.0,13000.0
16000.0,4,0.8525366130644799,4,3,1.7,4.4,0,1,1,15500.0,18000.0
14000.0,6,0.9433537760361564,2,1,4.4,4.2,1,1,0,13500.0,18800.0
8500.0,4,0.8006697552732728,2,1,0.3,3.4,0,1,0,9000.0,9600.0
8500.0,8,0.7230269028011108,3,1,0.1,3.6,0,1,0,6500.0,9700.0
10000.0,4,0.6659936113570994,3,1,0.2,4.7,1,1,0,9000.0,14000.0
14000.0,6,0.6939279720566653,7,1,2.1,3.4,1,1,1,16000.0,18400.0
7500.0,8,0.7532903201224397,12,1,2.9,3.8,0,1,1,7000.0,7900.0
12000.0,2,0.5964427557982227,9,3,2.5,3.8,0,1,1,12500.0,13300.0
14000.0,4,0.7572779252815167,2,2,2.5,3.9,0,1,1,14500.0,15400.0
13000.0,8,0.8020504548573302,7,2,2.9,3.6,1,1,0,12000.0,15700.0
17500.0,8,0.775123106161177,4,2,5.8,4.2,1,1,0,18500.0,21000.0
11000.0,8,0.78402405468199,11,3,4.5,3.1,0,1,1,12000.0,10900.0
6500.0,2,0.951332429512232,3,1,7.8,4.5,1,1,0,8000.0,8300.0
14500.0,8,0.8424614269347035,9,2,7.4,4.6,1,1,1,16000.0,18500.0
9000.0,1,0.5939752488128736,5,2,1.6,4.3,0,1,0,9500.0,10300.0
15500.0,4,0.6469526081687408,1,2,4.0,4.2,0,1,0,14500.0,17200.0
13000.0,1,0.8240870978915716,6,2,6.2,5.0,0,1,0,14500.0,14400.0
7000.0,8,0.6417921201419319,7,3,3.6,3.9,0,1,0,6000.0,7300.0
12000.0,6,0.5936289561845868,2,1,5.2,3.7,0,1,0,11500.0,12000.0
14000.0,4,0.5887763993680336,7,1,2.4,3.8,0,1,0,14500.0,13500.0
15500.0,6,0.5859828851823506,9,2,3.7,4.1,0,1,0,12500.0,16100.0
8000.0,4,0.4418404939479769,3,1,9.8,5.0,0,0,0,9000.0,7000.0
12000.0,4,0.7775396463118812,2,1,0.1,4.3,0,1,0,13500.0,13200.0
13500.0,4,0.7719829310224995,11,3,1.1,4.5,1,1,0,13500.0,18800.0
10500.0,4,0.34022035038734283,6,3,2.8,4.2,1,1,0,11500.0,10000.0
14500.0,4,0.7951600534851571,9,1,0.2,3.8,0,1,0,17000.0,18000.0
11500.0,4,0.8019132466136708,12,3,3.0,4.0,0,1,0,11000.0,11400.0
14000.0,2,0.690708536916672,12,1,0.5,3.4,1,1,0,15000.0,18300.0
9500.0,4,0.7056994276339665,11,3,2.2,4.6,1,1,1,8000.0,11900.0
15000.0,4,0.7566801955209244,8,3,4.1,4.7,0,1,1,14500.0,18000.0
13500.0,4,0.7142423609072506,2,3,7.5,4.2,1,0,1,16000.0,15400.0
12000.0,4,0.3540487091458665,5,1,9.9,4.6,0,1,0,13000.0,8800.0
10500.0,1,0.6053366163624592,4,1,6.9,3.9,0,1,0,11500.0,10700.0
12500.0,2,0.41612917985111264,8,1,5.2,3.9,1,1,0,13000.0,16500.0
11500.0,4,0.7454169489451616,5,2,4.6,5.0,0,1,1,11500.0,12900.0
17000.0,4,0.6264723735311264,11,1,9.0,4.8,0,1,0,18500.0,15500.0
5000.0,2,0.47312288000695424,2,1,5.4,3.4,0,1,1,2500.0,4700.0
13500.0,2,0.4934469262987238,9,1,3.3,4.8,1,1,0,13500.0,17500.0
8500.0,1,0.5728080096319866,1,2,3.5,4.2,1,1,1,10500.0,12200.0
11000.0,2,0.5062429292286111,9,2,0.1,3.6,1,1,0,11000.0,16700.0
14500.0,4,0.8669233233013214,6,2,0.8,4.1,0,1,0,13000.0,15100.0
6500.0,1,0.7164858397032146,12,2,3.0,4.8,0,1,1,8000.0,6800.0
13500.0,8,0.7711146300352952,5,1,0.6,3.9,0,1,0,14000.0,14800.0
9000.0,4,0.7371944300906678,1,1,1.0,4.2,1,1,1,11000.0,13500.0
12000.0,2,0.892818249041357,1,2,2.9,3.5,0,0,0,10500.0,13200.0
10000.0,4,0.6460163643796878,8,1,3.1,4.9,1,1,0,7500.0,13000.0
13000.0,2,0.8424933863534542,5,2,0.1,4.2,0,1,0,13500.0,15000.0
8000.0,2,0.5151432579079751,5,1,1.6,3.9,0,1,1,9500.0,9100.0
12500.0,6,0.7546023366258104,7,3,0.6,4.5,0,1,0,13000.0,15000.0
13500.0,2,0.9684690851903438,7,1,0.7,4.6,0,0,0,14500.0,17400.0
